"code","name","Artista","Musica","Letra"
3076,"03076.mp4","Tetê Espíndola","Escrito Nas Estrelas","Você Pra Mim Foi O Sol"
3077,"03077.mp4","Skank","Esmola","Uma Esmola Pelo Amor De Deus"
3078,"03078.mp4","Sá E Guarabira","Espanhola","Por Tantas Vezes Eu Andei Mentindo"
3079,"03079.mp4","Patrícia Marx","Espelho D'Água","Hum Seus Olhos São Espelhos D'Água"
3080,"03080.mp4","Roberto Carlos","Esqueça (Forget Him)","Esqueça Se Ele Não Te Ama"
3081,"03081.mp4","Só Pra Contrariar","Essa Tal Liberdade","O Que É Que Eu Vou Fazer Com Essa Tal"
3082,"03082.mp4","Lupicínio Rodrigues","Esses Moços (Pobres Moços)","Estes Moços Pobres Moços"
3083,"03083.mp4","Raça Negra","Estou Mal","Eu Pensei Que Fosse Fácil Te Esquecer"
3084,"03084.mp4","Banda Cheiro De Amor","Estrela Primeira","É Luz Do Meu Ser"
3085,"03085.mp4","Cely Campello","Estúpido Cupido","Oh Oh Cupido Vê Se Deixa Em Paz"
3086,"03086.mp4","Grupo Raça","Eu E Ela","Numa Linda Noite Bela, Saímos Pela"
3087,"03087.mp4","Roberto Carlos","Eu E Ela","Um Grande Amor Começa Agora"
3088,"03088.mp4","Razão Brasileira","Eu Menti","Eu Menti Quando Disse Que Não Te Queria"
3089,"03089.mp4","Raul Seixas","Eu Nasci Há Dez Mil Anos Atrás","Um Dia Numa Rua Da Cidade"
3090,"03090.mp4","Legião Urbana","Eu Sei","Sexo Verbal Não Faz Meu Estilo."
3091,"03091.mp4","Dominguinhos","Eu Só Quero Um Xodó","Que Falta Eu Sinto De Um Bem"
3092,"03092.mp4","Zezé Di Camargo E Luciano","Eu Te Amo (And I Love Her)","Foi Tanto Que Eu Te Amei"
3093,"03093.mp4","Banda Brasil","Eu Te Amo,Te Amo,Te Amo","Tanto Tempo Longe De Você"
3094,"03094.mp4","Chitãozinho E Xororó","Evidência","Quando Eu Digo Que Deixei De Te Amar"
3095,"03095.mp4","Cazuza","Exagerado","Amor Da Minha Vida"
3096,"03096.mp4","Maria Bethânia","Explode Coração","Chega De Tentar Dissimular E Disfarçar"
3097,"03097.mp4","Guilherme Arantes","Êxtase","Eu Nem Sonhava Te Amar Desse Jeito"
3098,"03098.mp4","Zezé Di Camargo E Luciano","Faz Mais Uma Vez Comigo","Não Paro De Rolar Na Cama"
3099,"03099.mp4","Cazuza","Faz Parte Do Meu Show","Te Pego Na Escola E Encho A Tua Bola"
3100,"03100.mp4","Xuxa","Festa Do Estica E Puxa","E Todos Dançam Pega Estica E Puxa"
