code;name;artista;musica;letra
19186;19186.mp4;Stevie Wonder;Overjoyed;Over time I've been building my castle of love
19215;19215.mp4;Sunday;I'M Gonna Get Married;Kind of love just a very special dream
19241;19241.mp4;T.A.T.U.;All The Things She Said;All the things she said... Running through my head
19281;19281.mp4;T.A.T.U.;All About Us;They say they don't trust you me we us
19223;19223.mp4;Tata Vegas;Miss Celie'S Blues (Sister);Sister you've been on my mind
19259;19259.mp4;Taylor Swift;Long Live;I said remember this moment in the back of my mind
19254;19254.mp4;The Wanted;I Found You;She wants me to come over I can tell her eyes
19282;19282.mp4;The Wanted;All Time Low;Praying won't do it hating won't do it
19185;19185.mp4;Tlc;No Scrubs;A scrub is a guy that thinks he's fly
19248;19248.mp4;Tracy Chapman;Fast Car;You got a fast car I want a ticket to anywhere
19167;19167.mp4;Trio;Da Da Da;Aha aha aha... What you do and what you
19309;19309.mp4;Usher;Scream;Usher baby yeah yeah we did it again and this time
19206;19206.mp4;Whitney Houston;Exhale (Shoop Shoop);Everyone falls in love sometime
01039;01039.mp4;14 Bis;Bola De Meia Bola De Gude;há um menino há um...
01033;01033.mp4;Boca Livre;A Casa;era uma casa engraçada...
01054;01054.mp4;Chico Buarque;O Caderno;sou eu que vou seguir...
01043;01043.mp4;Chiquititas;Coração Com Burquinhos;sabe o coração as vezes...
01045;01045.mp4;Eliana;Dedinhos (Remix);ou ou dedinhos...
01064;01064.mp4;Folclore;Samba Lelê;samba lelê ta doente...
01063;01063.mp4;Hélio Ziskind;Ratinho Tomando Banho;tchau preguiça tchau...
01057;01057.mp4;Infantil;O Sapo Uá Quá Quá;o sapo o sapo ...
01044;01044.mp4;Jairzinho;Coração De Papelão;recortei a luz da...
01067;01067.mp4;Jana Bianchi;Tema De Pokémom;esse meu jeito de...
01031;01031.mp4;Lucinha Lins;A Bailarina;Um dois três e quatro...
01055;01055.mp4;Mpb4;O Pato;la vem o pato pata...
01048;01048.mp4;Mulekada;Foi De Brincadeira;vamos brincar do que...
01065;01065.mp4;Ney Matogrosso;São Francisco;la vai sao francisco...
01038;01038.mp4;Os Saltimbancos;Bicharia;au au au io o miau...
01050;01050.mp4;Os Saltimbancos;História De Uma Gata;me alimentaram me...
01034;01034.mp4;Pedagógica;Ado-Le-Ta;ado le ta le peti...
01040;01040.mp4;Pedagógica;Cai Cai Balão;cai cai balão cai...
01042;01042.mp4;Pedagógica;Coelhinhos De Olhos Vermelhos;de olhos vermelhos...
01049;01049.mp4;Pedagógica;Fui Morar Numa Casinha;fui morar numa casinha...
01051;01051.mp4;Pedagógica;Meu Lanchinho;me lanchinho me...
01052;01052.mp4;Pedagógica;Meu Pintinho Amarelinho;meu pintinho amarelinho...
01056;01056.mp4;Pedagógica;O Sapo Não Lava O Pé;o sapo nao lava o pé...
01058;01058.mp4;Pedagógica;O Sítio Do Seu Lobato;seu lobato tinha um...
01061;01061.mp4;Pedagógica;Pirulito Que Bate Bate;pirulito que bate bate...
01062;01062.mp4;Pedagógica;Piuí Piuí Piuí;piui piui piui coloca a...
01041;01041.mp4;Raul Seixas;Carimbador Maluco;cinco quatro tres dois...
01047;01047.mp4;Sandy E Júnior;Dig Dig Joy;dig sig joy dig joy bo...
01070;01070.mp4;Sandy E Júnior;Vai Ter Que Rebolar;garota o que é que eu...
01032;01032.mp4;Simone;A Bicicleta;Bicicleta sou sua amiga...
01036;01036.mp4;A Turma Do Balão Magico;Atirei O Pau No Gato;atirei a pau no gato to...
01037;01037.mp4;A Turma Do Balão Magico;Baile Dos Passarinhos;Passarinho quer dançar...
01046;01046.mp4;A Turma Do Balão Magico;Dia Dos Pais;um passarinho me acordou...
01066;01066.mp4;A Turma Do Balão Magico;Superfantástico;super fantástico amigo...
01068;01068.mp4;A Turma Do Balão Magico;Um; Dois; Três Indiozinhos;um dois três indiozinhos...
01069;01069.mp4;A Turma Do Balão Magico;Ursinho Pimpão (Mi Osito Pelón);vem meu ursinho querido...
01035;01035.mp4;Xuxa;Arco-Íris;Vou pintar arco iris de...
01053;01053.mp4;Xuxa;Milagre Da Vida;descobri uma palavra que...
01060;01060.mp4;Xuxa;Parabéns Da Xuxa;Hoje vai ser uma festa...
015696;015696.mp4;Marina Machado; Grilos;Se você passar daquela porta você vai ver
05557;05557.mp4;Alvaro Tito;Não Chore;Tua vida em perigo; se envolver...
05526;05526.mp4;Asaph Borba;Em Minha Vida;Em minha vida; mais amor...
05569;05569.mp4;Asaph Borba;Quem Nos Condenará;Quem nos condenará...
05520;05520.mp4;Banda Rara;Deixa Tudo;Talvez você não saiba mas existe...
05529;05529.mp4;Banda Rara;Estrela Da Manhã;És a nossa estrela da manhã...
05539;05539.mp4;Banda Rara;Hip Hop;Olhe bem; preste atenção...
05540;05540.mp4;Banda Rara;Humanidade;Humanidade perdida tentando...
05543;05543.mp4;Banda Rara;Jesus É O Amor;Não houve alguém como Jesus...
05550;05550.mp4;Banda Rara;Maranata;Cristo manda atento estar...
05553;05553.mp4;Banda Rara;Metrópole;Andando pelas ruas de São Paulo...
05562;05562.mp4;Banda Rara;Pastor;Ainda que lutas; tristezas...
05564;05564.mp4;Banda Rara;Presença;Tua presença em mim é mais que...
05566;05566.mp4;Banda Rara;Pura Harmonia;Quem me dera encontrar...
05572;05572.mp4;Banda Rara;Quero Lembrar;Quero lembrar; Cristo ama você...
05578;05578.mp4;Banda Rara;Rei Do Reis;Reina sim Deus; reina sim...
05590;05590.mp4;Banda Rara;Tudo Que Eu Quis;Um dia olhei em mim...
05593;05593.mp4;Banda Rara;Vem De Fora;Quando olhamos para o mundo...
05595;05595.mp4;Banda Rara;Vícios;Olha bem a sua vida diga...
05597;05597.mp4;Banda Rara;Vida;Vejo nas pessoas o que eu...
05504;05504.mp4;Brother Simion;A Voz Do Oriente;A notícia quente vem do oriente...
05541;05541.mp4;Brother Simion;Jaboticaba;Jaboticaba yeah yeah oh....
05542;05542.mp4;Brother Simion;Jeff;Esta história começou assim...
05548;05548.mp4;Brother Simion;Louvai;Louvai ao Senhor; louvai ao Senhor...
05559;05559.mp4;Brother Simion;Orgulho;Como é enganoso o coração...
05510;05510.mp4;Coral Vencedores Por Cristo;Ao Orarmos;Ao orarmos senhor...
05547;05547.mp4;Coral Vencedores Por Cristo;Louva Deus;Louva Deus; louva Deus...
05502;05502.mp4;Cristina Mel;A Mão Do Mestre;No olhar de um irmão vejo...
05509;05509.mp4;Cristina Mel;Além Dos Mil Horizontes;Toda natureza humana...
05517;05517.mp4;Cristina Mel;Criador;Criador do mundo...
05524;05524.mp4;Cristina Mel;Deus Proverá;Se estás passando aflição...
05534;05534.mp4;Cristina Mel;Firme Nas Promessas;Firme nas promessas...
05549;05549.mp4;Cristina Mel;Louvemos Ao Rei;Toda glória; honra e majestade....
05554;05554.mp4;Cristina Mel;Meu Amigo;Desde que eu pude conhecer...
05577;05577.mp4;Cristina Mel;Refúgio De Amor;Ó; meu Senhor; vim te dizer...
05582;05582.mp4;Cristina Mel;Saudade;Saudade é aquela dor no peito...
05598;05598.mp4;Cristina Mel;Vida Ou Solidão;Jesus disse assim; jamais te deixarei...
05584;05584.mp4;Eduardo Andrade;Só Deus Pode Amar-Te Mais;Pedi a Deus alguém pra mim...
05512;05512.mp4;Fruto Sagrado;Brasil;Em que ponto nosso País chegou...
05532;05532.mp4;Fruto Sagrado;Exceção À Regra;Exceção à regra me enlouqueceu...
05544;05544.mp4;Fruto Sagrado;Jimmy;Essa é a história do Jimmy...
05546;05546.mp4;Fruto Sagrado;Lobo Mau;Lobo na pele de cordeiro é lobo mau...
05552;05552.mp4;Fruto Sagrado;Meninos De Rua;A visão é trágica...
05556;05556.mp4;Fruto Sagrado;Na Contramão;A gente só andava doidão valores....
05507;05507.mp4;Kadoshi;Agradecimento;Deus venho agradecer...
05508;05508.mp4;Kadoshi;Alegria;Alegria está em nós...
05515;05515.mp4;Kadoshi;Compromisso;Não existe nada melhor...
05527;05527.mp4;Kadoshi;Encontro;Procurei a paz e o amor a ternura...
05530;05530.mp4;Kadoshi;Eu Não Pensava;Eu não pensava que viria a saber...
05533;05533.mp4;Kadoshi;Filho Pródigo;Um filho perdido voltou...
05538;05538.mp4;Kadoshi;Há Momentos;Há momentos que na vida pensamos...
05558;05558.mp4;Kadoshi;O Senhor É A Minha Luz;O Senhor é a minha luz a minha...
05571;05571.mp4;Kadoshi;Quem Vive Com Cristo;Quem vive com Cristo é feliz...
05573;05573.mp4;Kadoshi;Quero Sim;Ah; eu quero sim o teu amor; Senhor...
05575;05575.mp4;Kadoshi;Razão;Oh! Só Jesus...
05576;05576.mp4;Kadoshi;Refrigério;Tua vóz me traz consolo e refrigério...
05589;05589.mp4;Kadoshi;Tenha Fé;Tenha fé irmão; tenha fé irmão...
05600;05600.mp4;Kadoshi;Viver O Amor;Aqui está o Pai aqui está o Filho...
05537;05537.mp4;Mattos Nascimento;Forte E Tremendo;Meu Jesus é forte e tremendo....
05567;05567.mp4;Mattos Nascimento;Quando Desce O Espírito Santo;Quando desce o Espírito Santo...
05570;05570.mp4;Mattos Nascimento;Quem Pode Ver;Quem pode ver o que estou vendo?...
05587;05587.mp4;Mattos Nascimento;Sou De Deus;Minha vida é só cantando...
05523;05523.mp4;Oficina G3;Deus Eterno;Oh Deus tú és o meu Deus forte...
05563;05563.mp4;Oficina G3;Pastor;O Senhor é o meu pastor e nada...
05574;05574.mp4;Oficina G3;Razão;A razão de tanta morte; tanta...
05580;05580.mp4;Oficina G3;Resposta De Deus;Veio como homem e entre nós...
05592;05592.mp4;Oficina G3;Valéria;Valéria vivia muito bem com...
05511;05511.mp4;Renascer Praise;Bom Estarmos Aqui;Bom estarmos aqui louvando a Deus...
05513;05513.mp4;Renascer Praise;Buscar-Me-Eis;Buscar-me-eis e me achareis...
05518;05518.mp4;Renascer Praise;Cristo Vencedor;Vem engrandecer a Deus comigo...
05521;05521.mp4;Renascer Praise;Desejamos;Desejamos a tua presença senhor...
05522;05522.mp4;Renascer Praise;Deus Do Impossível;Seu nome é Deus do impossível...
05525;05525.mp4;Renascer Praise;Digno De Louvor;Digno de louvor é o Senhor...
05528;05528.mp4;Renascer Praise;Entrarmos Neste Lugar;Entramos neste lugar...
05531;05531.mp4;Renascer Praise;Eu Sei Que Estás Comigo;Eu sei que estás comigo; Senhor...
05579;05579.mp4;Renascer Praise;Rendemos Glória;Viemos aqui; neste lugar...
05583;05583.mp4;Renascer Praise;Se Não Fora O Senhor;Se não fora o Senhor...
05501;05501.mp4;Resgate;5 50 Am;Abro os olhos sob o mesmo teto...
05503;05503.mp4;Resgate;A Paz;A mente imagina o paraíso...
05505;05505.mp4;Resgate;Abrir Os Olhos;Corre todo dia; toda hora...
05506;05506.mp4;Resgate;Acusador;Eu conheço as tuas mentiras...
05516;05516.mp4;Resgate;Controle;Ele está no meio do seu povo...
05519;05519.mp4;Resgate;Daniel;Os manjares do rei o contágio fatal...
05535;05535.mp4;Resgate;Florzinha;Eu sou uma florzinha de Jesus...
05536;05536.mp4;Resgate;Fogo;Janeiro; fevereiro; março; abril...
05545;05545.mp4;Resgate;Leve Fardo;O duro Jugo; pesado fardo eu levei...
05555;05555.mp4;Resgate;Mistério;Andava como um político em cima...
05560;05560.mp4;Resgate;Papo De Lóki;A gente tá mal...
05561;05561.mp4;Resgate;Paralelo;Morte; morte...
05565;05565.mp4;Resgate;Príncipe;Um menino nos nasceu um filho...
05568;05568.mp4;Resgate;Quem É Ele;Quem é Ele?...
05581;05581.mp4;Resgate;Rock Da Vovó;Nas viagens que eu fazia nunca...
05585;05585.mp4;Resgate;Sobre A Rocha;Disse o tolo em seu coração...
05586;05586.mp4;Resgate;Solidão;A solidão é uma rachadura...
05588;05588.mp4;Resgate;Tempo;Tudo tem seu tempo determinado...
05596;05596.mp4;Resgate;Vida;Tantos morrem de fome em frente...
05514;05514.mp4;Valdecir Aguiar;Canção Do Aflito;Senhor; olhe para mim...
05551;05551.mp4;Valdecir Aguiar;Me Deste Amor;Sozinho eu vivi perdido em meu...
05591;05591.mp4;Valdecir Aguiar;Vai Dar Tudo Certo;Se a gente colocar a nossa fé...
05594;05594.mp4;Valdecir Aguiar;Vencedor;Posso todas as coisas em que me...
05599;05599.mp4;Valdecir Aguiar;Vitória Do Povo De Deus;Eu recebi de Deus e não posso....
05601;05601.mp4;Valdecir Aguiar;Volta Por Cima;Não dá pra esquecer o passado....
015692;015692.mp4;Zezé Di Camargo E Luciano; Flor De Flamboyant;Enquanto o mundo girar enquanto
15482;15482.mp4;As Frenéticas;Ai; Se Eles Me Pegam Agora;Ai; Se Eles...
15521;15521.mp4;Agnaldo Rayol;Acorrentados (Encadenados);Acorrentados...
15549;15549.mp4;Revelação;Ô Queiroz;Ô Queiroz...
15571;15571.mp4;Dalto;Flash Back;Flash Back...
15580;15580.mp4;Revelação;Mulher Traída;Mulher Traída...
15616;15616.mp4;Ronnie Von;O Carpinteiro (If I Were A Carpenter);O Carpinteiro...
19106;19106.mp4;Joan Jett;I Love Rock'N Roll;I Love Rock'N Roll...
15634;15634.mp4;Catedral;Uma Canção De Amor Pra Você;Uma Canção De Amor...
15692;15692.mp4;Zezé Di Camargo E Luciano;Flor de Flamboyant;Flor de Flamboyant...
15853;15853.mp4;Agnaldo Rayol;Não Volto Mais;Se você quiser saber amor vou cuidar de mim
15834;15834.mp4;Alexandre Pires;Quem É Você;Eu descobri quem você é posso estar equivocado mas
15885;15885.mp4;Ana Canãs;Te Ver Feliz;Na nara na... Eu não tenho umaletra
15896;15896.mp4;Ângela Rô Rô;Escândalo;Mas doce irmã que que você quer mais
15882;15882.mp4;Anitta;Bang;Vem na maldade com vontade
15883;15883.mp4;Anitta;Deixa Ele Sofrer;Deixa ele chorar deixa ele chorar
15923;15923.mp4;Anitta;Essa Mina É Louca;Essa mina é louca quando eu tô bolado
15845;15845.mp4;Arnaldo Antunes;Dizem (Quem Me Dera);O mundo está bem melhor do que há cem anos
15884;15884.mp4;Aviões Do Forró;No Toque Do Celular;Esse som é envolvente vai fazer você pirar
15810;15810.mp4;Banda Black Rio;Carrossel;Basta o teu olhar pra me hipnotizar
15887;15887.mp4;Banda Vingadora;Metralhadora;Paredão zangado grave tá batendo
15844;15844.mp4;Benito Di Paula;Como Dizia O Mestre;É acaba a valentia de um homem
15843;15843.mp4;Bonde Do Rolê;Baby Don'T Deny It (Baby-Doll De Nylon);Baby don't deny it you know you wanna dance
15941;15941.mp4;Bruninho E Davi;Imagina Com As Amigas;Ela é maluca é linda e sabe que é gostosa
15897;15897.mp4;Bruno E Barretto;Farra; Pinga E Foguete;Hoje eu quero um dia de sossego; eu
15886;15886.mp4;Bruno E Marrone;Chorar;Me perdi buscando te encontrar
15935;15935.mp4;Bruno E Marrone;Dormi Na Praça (Versão Estúdio);Eu caminhei sozinho pela rua
15900;15900.mp4;Buchecha;Hot Dog;É que eu sou hot hot é que eu sou hot dog
15802;15802.mp4;Calcinha Preta;A Dona Do Barraco;Ela é glamourosa e está com tudo em cima
15899;15899.mp4;Calcinha Preta;Filmes E Histórias;Queria viver com você um conto de fadas
15959;15959.mp4;Capital Inicial;Vai E Vem;Nem sempre o céu sorri pra mim
15936;15936.mp4;Cauby Peixoto;É Tão Sublime O Amor;É tão sublime o amor
15825;15825.mp4;Cavaleiros Do Forró;Gelo Na Balada;O tempo conserta tudo ninguém perde por esperar
15932;15932.mp4;Chico Buarque;Construção;Amou daquela vez como se fosse a última
15818;15818.mp4;Chitãozinho E Xororó;É Disso Que O Velho Gosta;Eu sou um peão de estância nascido lá no galpão
15916;15916.mp4;Cine;Quer Saber;Cê sabe eu tô na tua não posso esconder
15830;15830.mp4;Clara Nunes;Na Linha Do Mar;La laiá laiá laiá... Galo cantou às quatro da manhã
15811;15811.mp4;Cláudia Leite;Cartório;Você me amou eu brinquei de amar tive a chance
15950;15950.mp4;Cláudia Leite;Pancadão Frenético;Eu fui no camarote com CD para tocar
15944;15944.mp4;Cleber E Cauan;Levanta O Copo;E começou aumenta o som quero ver quem
15826;15826.mp4;Cristiano Araújo;Hoje Eu Tô Terrível;Hoje eu tô terrível ela não quis me namorar perdeu
15894;15894.mp4;Dino Franco E Mourai;Cheiro De Relva;Como é bonito estender-se no verão
15919;15919.mp4;Enrolados;Vejo Enfim A Luz Brilhar;Tantos dias olhando das janelas tantos anos presa
15835;15835.mp4;Frozen;Quer Brincar Na Neve;Você quer brincar na neve um boneco quer fazer
15880;15880.mp4;Frozen;Vejo Uma Porta Abrir;Muitas portas se fecharam pra mim sem razão
15829;15829.mp4;Frozen;Livre Estou;A neve branca brilhando no chão sem pegadas pra
15864;15864.mp4;Edson E Hudson;Quer Namorar Comigo;Quer namorar comigo balance a cabeça e diz que
15890;15890.mp4;Eduardo Costa;Sapequinha;Pensa num trem doido que é gostoso
15913;15913.mp4;Emicida;Passarinho;Despencados de voos cansativos
15859;15859.mp4;Engenheiros Do Hawaii;Piano Bar;O que você me pede eu não posso fazer
15949;15949.mp4;Fábio Júnior;O Que Importa É A Gente Ser Feliz;Ôôô ôuô... Se quiser romance beleza
15933;15933.mp4;Falamansa;Ddd;Você precisa mudar você precisa de alguém
15891;15891.mp4;Fernanda Takai;Amar Como Jesus Amou;Um dia uma criança me parou
15906;15906.mp4;Fernando E Sorocaba;Mármore;De todas as meninas você era a mais bonita
15847;15847.mp4;Flávio José;Engenho Velho;Engenho velho gemedor foste o grande pioneiro
15902;15902.mp4;Gabriel Valim;Levanta A Cabeça Princesa;Levanta a cabeça princesa senão a coroa cai
15862;15862.mp4;Gal Costa;Quando Você Olha Pra Ela;Quando você olha pra ela seu rosto te entrega
15934;15934.mp4;Geraldo Azevedo;Dona Da Minha Cabeça;Dona da minha cabeça ela vêm como um
15809;15809.mp4;Revelação;Caminho Das Flores;Oh oh oh... Lerê rê rê... Duvido você desvendar
15946;15946.mp4;Guilherme E Santiago;Meia-Noite E Meia;Sem noites de lua sem rumo na rua
15863;15863.mp4;Gusttavo Lima;Que Mal Te Fiz Eu;Não entendo porque não me falas
15841;15841.mp4;Harmony Cats;A Terra Do Faz De Conta;Vê uma estrela no céu caminhando para nós
15875;15875.mp4;Henrique E Diego;Suite 14;E vai ver que o frio é maior quando eu não for mais
15813;15813.mp4;Henrique E Juliano;Cuida Bem Dela;Sabe aquela menina sentada ali com o olhar
15852;15852.mp4;Henrique E Juliano;Mudando De Assunto;Quer saber qual seria o meu pesadelo
15909;15909.mp4;Henrique E Juliano;Na Hora Da Raiva;Encontrei uma caixinha cheia de relatos
15821;15821.mp4;Hugo Pena E Gabriel;Estrela;Sempre quando chega a noite e estrelas vêm
15938;15938.mp4;Imaginasamba;Escondidinho;Eu tô no pagode todo arrumado
15840;15840.mp4;Ira;Vida Passageira;Do alto da montanha ou em um cavalo em verde vale
15940;15940.mp4;Isabella Taviani;Estrategista;Eu não sei por quanto tempo ainda vai durar
15856;15856.mp4;Israel Novaes;Ô Sofrência;Tá vendo quem mandou não dar valor
15928;15928.mp4;Ivete Sangalo;O Farol;Claro que o azul vai adormecer o dia
15878;15878.mp4;Jads E Jadson;Toca Um João Mineiro E Marciano;Um dois três quatro copos já virei todos de uma vez
15801;15801.mp4;Jeito Moleque;A Amizade É Tudo;Um sentimento natural que acontece com razão
15805;15805.mp4;João Bosco E Vinícius;Amiga Linda;Amiga não tá dando pra esconder eu não tô bem
15832;15832.mp4;Jorge E Mateus;Os Anjos Cantam;No primeiro instante vi que era amor no momento em
15947;15947.mp4;Jorge E Mateus;Nocaute;Olha aí o mundo girando e a gente se esbarrando
15914;15914.mp4;Kleiton E Kledir;Pirulito Esquisito;Pirulito esquisito nunca vi uma coisa assim
15822;15822.mp4;Laís;Eu Só Queria Te Amar;Me olha diferente me abraça e não sinto seu
15860;15860.mp4;Latino;Pinóquio;Pi-pi-piriripi-piriripi Pinóquio... Ela diz que me ama
15904;15904.mp4;Leonardo;Liga Lá Em Casa;Liga lá em casa fala que hoje eu não vou voltar
15929;15929.mp4;Lexa;Pior Que Sinto Falta;Lembro bem você me ganhou
15920;15920.mp4;Liah;Você Por Perto;Ouvir tua voz quando eu não puder falar
15819;15819.mp4;Luan Santana;Escreve Aí;Te falo tanta coisa enquanto tento segurar
15921;15921.mp4;Luan Santana;Chuva De Arroz;Ôôôô... Não mudei de cidade nem de telefone
15816;15816.mp4;Lucas Lucco;Destino;O destino deve estar nos olhando com aquela
15838;15838.mp4;Lucas Lucco;Vai Vendo;Você achou que eu ia sofrer mas eu tinha meu plano B
15925;15925.mp4;Lucas Lucco;Tá Tranquilo; Tá Favorável;Tá tranquilo tá favorável tá tranquilo tá favorável
15881;15881.mp4;Ludmilla;24 Horas Por Dia;Tu não tem nada pra fazer e fica nessa
15930;15930.mp4;Ludmilla;Sem Querer;Sem querer roubei seu coração
15888;15888.mp4;Ludmilla;Não Quero Mais;Mais uma vez você mudou
15877;15877.mp4;Ludmilla;Te Ensinei Certin;Te ensinei certin te ensinei certin hoje tu tira onda
15910;15910.mp4;Luiz Caldas;O Que Que Essa Nega Quer;Pedi um beijo a ela ela me deu um tapa
15892;15892.mp4;Luiz Gonzaga;Amigo Velho;Ô amigo véio como vai como passou
15817;15817.mp4;Luiza Possi;Devo Lhe Dizer;Devo lhe dizer quero lhe falar devo admitir
15922;15922.mp4;Banda Malta;Dona Da Voz;Dona da voz que me conduz
15855;15855.mp4;Marcelo Jeneci;O Melhor Da Vida;O que vale nessa vida tem um pouco do seu
15861;15861.mp4;Marcos E Belutti;Poeira Da Lua;Meus pés estavam pulando calçadas
15842;15842.mp4;Marcos E Belutti;Aquele 1%;Eu abro a porta e puxo a cadeira do jantar
15814;15814.mp4;Maria Cecília E Rodolfo;Deixa Eu Fazer Outra Vez;Deixa eu fazer outra vez te amar no chão da sala
15911;15911.mp4;Maria Gadú;Obloco;Quando eu lançar meu bloco o bloco dos sem medo
15849;15849.mp4;Maria Rita;Menininha Do Portão;Menininha sai do portão vem também brincar
15839;15839.mp4;Marisa Monte;Verdade; Uma Ilusão;Eu posso te fazer feliz feliz me sentir também eu posso
15833;15833.mp4;Mart'Nália;Pra Que Chorar;Pra que chorar se o sol já vai raia e o dia vai amanhecer
15953;15953.mp4;Matheus E Kauan;Que Sorte A Nossa;Diz que pensa tanto em mim
15848;15848.mp4;Mc Gui;Mata Essa Saudade;Se todo dia eu te chamo é pra tentar explicar
15815;15815.mp4;Melanina Carioca;Deixa Se Envolver;Deixa se envolver pra eu te dar prazer e fazer
15903;15903.mp4;Michel Teló;Levanta O Copo;Aí levanta o copo e chora comigo e chora comigo
15958;15958.mp4;Michel Teló;Tá Quente;Tá quente tá quente vou te beijando e vai passando
15827;15827.mp4;Michel Teló;Implorando Pra Trair;Eu já nem lembro mais qual foi a última vez que
15807;15807.mp4;Milionário E José Rico;Boneca Cobiçada;Quando eu te conheci do amor desiluda
15927;15927.mp4;Milionário E José Rico;Decida;Sente aqui comigo no sofá
15931;15931.mp4;Milionário E José Rico;Caminheiro;Caminheiro que lá vai indo
15824;15824.mp4;Mumuzinho;Fala;Fala na minha cara não se retraia
15945;15945.mp4;Munhoz E Mariano;Longe Daqui;Tá com vergonha de mim tá
15907;15907.mp4;Naldo Benny;Meu Bem;Ei desde o dia que a gente se amou
15867;15867.mp4;Nelson Gonçalves;Revolta;Hoje tão longe dos teus lábios sedutores
15851;15851.mp4;Oba Oba Samba House;Moleque Danado;Lalaiá la lalaiá... Eu sou moleque danado
15870;15870.mp4;Onze E 20;Sem Medo De Amar;Ontem te falei que você é tudo que eu mais quero
15804;15804.mp4;Paralamas Do Sucesso;Alagados;Todo dia o sol da manhã vem e lhes desafia
15876;15876.mp4;Parangolé;Tchuco No Tchaco;Gatinha tô trazendo a novidade que você vai se
15872;15872.mp4;Pato Fú;Sobre O Tempo;Tempo tempo mano velho falta um tanto ainda
15858;15858.mp4;Paula Fernandes;Pegando Lágrimas;Meu amor quando você se foi levou junto
15871;15871.mp4;Paula Toller;Será Que Eu Vou Me Arrepender;Será que eu vou me arrepender eu sei que a vida
15873;15873.mp4;Paulinho Moska;Somente Nela;Estar apaixonado é uma coisa louca
15905;15905.mp4;Pique Novo;Lugares;To sofrendo tanto tanto a saudade dói em mim
15915;15915.mp4;Pixote;Proibido É Mais Gostoso;A gente no carro curtindo um som o clima tá quente
15874;15874.mp4;Polegar;Sou Como Sou (Soy Como Soy);Taí quero mais é viver que esse mundo é
15937;15937.mp4;Polegar;Ela Não Liga (Soy Un Desastre);Eu sou um carro ela não guia
15939;15939.mp4;Preta Gil;Esculacho;Eu gosto mas não quero provoco e te dispenso
15854;15854.mp4;Projota;O Homem Que Não Tinha Nada;O homem que não tinha nada acordou bem cedo
15837;15837.mp4;Psirico;Tem Xhenhenhem;A minha balada só acaba quando a cachaça termina
15865;15865.mp4;Raça Negra;Raiva De Você;RAIVA DE VOCÊ
15956;15956.mp4;Restart;Renascer;Dessa vez tô escrevendo só pra poder entender
15850;15850.mp4;Rick E Renner;Mil Vezes Cantarei;Toda vez que eu penso em você dói lembrar
15898;15898.mp4;Roberta Campos;Felicidade;A felicidade vive atrás de mim
15868;15868.mp4;Roberta Sá;Samba De Um Minuto;Devagar esquece o tempo lá de fora
15831;15831.mp4;Roberto Carlos;O Moço Velho;Eu sou um livro aberto sem histórias
15924;15924.mp4;Roberto Carlos;Eu Te Amo; Te Amo; Te Amo;Tanto tempo longe de você
15954;15954.mp4;Silvanno Salles;Quebrou A Cara;Te dei meu coração já mandei cartas
15908;15908.mp4;Simone E Simaria;Meu Violão E O Nosso Cachorro;Pode ficar aqui sou eu quem vou partir
15820;15820.mp4;Skank;Esquecimento;Enquanto você para e espera eu ando invado eu
15917;15917.mp4;Só Pra Contrariar;Se Prepare Pra Sofrer;Nunca mais eu vou chorar se prepare pra sofrer
15955;15955.mp4;Teixerinha;Rei Do Baralho;Eu fui o rei do baralho homem de má intenção
15812;15812.mp4;Thaeme E Thiago;Coração Apertado;Hoje eu não tô afim de sair sem você não sei me
15893;15893.mp4;Thaeme E Thiago;Bem Feito;Você saiu falou que nunca mais ia voltar
15836;15836.mp4;Thalles Roberto;Quero Sua Vida Em Mim;Tentei levar a vida sem você tentei fingir que eu tava
15943;15943.mp4;Thiago Brava;Lei Do Desapego;Ôô ôôôô... Deixa de dizer amor
15846;15846.mp4;Tiago Abravanel;Eclético;Tenho um pouco de todo mundo dentro de cada
15879;15879.mp4;Tiago Iorc;Um Dia Após O Outro;Pra começar cada coisa em seu lugar
15926;15926.mp4;Tiago Iorc;Coisa Linda;Linda do jeito que é da cabeça ao pé
15803;15803.mp4;Tiê;A Noite;Palavras não bastam não dá pra entende
15866;15866.mp4;Tihuana;Renata;O mundo foi quem lhe acolheu por pura caridade
15895;15895.mp4;Tihuana;Clandestino;Ê ô ê ôêôê... Vou só com a minha pena
15828;15828.mp4;Tim Maia;Imunização Racional (Que Beleza);Uh uh uh que beleza... Que beleza é sentir a natureza
15901;15901.mp4;Tiziano Ferro;Imbranato;E'iniziato tutto per un tuo capriccio
15857;15857.mp4;Toni Ferreira;Olha Só;Olha só menina o que você me fez
15889;15889.mp4;Trêm Da Alegria;Pra Ver Se Cola;Entre borrachas e apontadores
15948;15948.mp4;Trio Nordestino;O Neném;Você faz de mim neném você me bota no colo
15951;15951.mp4;Turma Do Pagode;Pente E Rala;Deixa rolar namorar pra quê mal me conheceu
15823;15823.mp4;Valesca Popozuda;Eu Sou A Diva Que Você Quer Copiar;O meu brilho você quer meu perfume você quer
15957;15957.mp4;Valesca Popozuda;Sou Dessas;Sou dessas que falo o que penso bem na tua cara
15869;15869.mp4;Vanessa Da Mata;Segue O Som;Segue o som e pense um pouco no que está
15808;15808.mp4;Wesley Safadão;Camarote;Como é que você ainda tem coragem de falar
